cart_item_id,user_id,product_id,quantity,added_at
23695,4887,465,1,2024-11-09 16:44:10
23696,4887,631,1,2025-02-01 14:15:06
23697,4888,69,1,2025-04-24 02:54:21
23698,4888,638,2,2025-05-11 04:07:28
23699,4888,470,2,2025-05-20 12:04:29
23700,4889,878,1,2025-07-12 16:33:04
23701,4889,425,1,2025-06-27 09:56:57
23702,4889,127,2,2025-07-09 02:13:59
23703,4889,808,1,2025-06-30 17:42:18
23704,4889,924,1,2025-06-30 01:52:15
23705,4889,172,2,2025-06-13 21:27:57
23706,4890,570,2,2025-05-25 16:56:19
23707,4891,5,1,2025-02-01 22:12:13
23708,4891,698,2,2025-06-24 06:55:51
23709,4891,894,2,2025-08-11 05:56:31
23710,4891,534,1,2025-04-23 20:31:18
23711,4891,844,2,2024-05-13 15:27:27
23712,4891,743,2,2025-02-09 22:57:13
23713,4891,395,2,2025-05-17 14:09:05
23714,4891,614,1,2024-11-20 10:18:07
23715,4891,53,2,2024-08-17 10:22:53
23716,4891,577,2,2025-06-03 22:28:46
23717,4892,567,1,2025-07-23 09:47:57
23718,4892,408,2,2025-05-25 17:15:44
23719,4892,43,1,2024-11-21 10:05:10
23720,4893,189,2,2024-11-14 17:26:37
23721,4893,607,1,2024-08-04 12:45:38
23722,4893,350,2,2025-07-17 12:10:54
23723,4893,81,2,2024-09-14 16:43:02
23724,4894,774,1,2025-06-04 21:18:48
23725,4894,771,1,2024-06-26 15:23:41
23726,4894,968,2,2024-06-15 18:17:15
23727,4894,296,1,2024-10-25 23:18:28
23728,4894,603,1,2025-06-06 18:56:33
23729,4895,927,1,2025-01-18 16:45:34
23730,4895,244,2,2025-05-12 20:12:52
23731,4895,216,1,2025-01-16 18:17:40
23732,4895,509,1,2024-09-09 16:29:24
23733,4896,631,1,2025-02-27 20:33:48
23734,4896,344,2,2025-02-28 16:00:52
23735,4897,275,2,2024-03-09 09:08:17
23736,4897,289,2,2025-06-27 11:33:28
23737,4897,7,1,2024-11-06 06:13:39
23738,4898,312,2,2025-02-12 05:49:50
23739,4898,927,1,2024-04-28 06:55:55
23740,4898,418,1,2024-09-25 05:18:49
23741,4898,131,2,2025-04-20 13:18:08
23742,4898,809,1,2024-11-22 06:31:34
23743,4898,314,2,2024-04-25 10:46:14
23744,4899,892,2,2024-09-20 21:44:10
23745,4899,335,2,2024-12-07 01:18:54
23746,4899,314,2,2024-11-16 11:27:33
23747,4900,77,2,2025-04-24 14:47:12
23748,4901,919,1,2025-07-31 06:43:48
23749,4901,81,2,2025-07-17 06:43:08
23750,4901,17,1,2025-04-16 15:27:11
23751,4901,89,1,2025-06-05 10:20:30
23752,4901,699,1,2025-06-29 15:54:33
23753,4901,467,2,2025-08-06 03:56:19
23754,4901,362,1,2025-08-01 10:40:30
23755,4901,363,2,2025-07-04 04:17:13
23756,4902,910,1,2024-10-28 21:04:35
23757,4902,935,1,2024-12-24 10:55:52
23758,4902,13,2,2023-12-16 10:40:49
23759,4902,891,2,2024-09-01 09:21:13
23760,4902,58,1,2025-03-19 21:18:12
23761,4903,742,1,2024-10-20 18:43:29
23762,4903,439,2,2025-06-16 03:53:17
23763,4903,276,1,2024-10-01 20:33:41
23764,4903,752,2,2024-12-04 14:15:27
23765,4903,49,2,2025-05-06 13:20:55
23766,4903,127,2,2024-08-24 08:25:29
23767,4905,699,1,2024-03-24 10:16:39
23768,4905,401,1,2025-07-24 22:06:00
23769,4905,142,1,2024-06-02 23:08:50
23770,4905,85,2,2025-04-28 02:13:31
23771,4905,229,2,2025-03-25 04:13:12
23772,4906,563,2,2025-05-03 02:17:37
23773,4907,612,1,2025-07-10 13:10:30
23774,4907,232,1,2025-07-02 02:19:36
23775,4907,352,1,2025-06-30 20:00:57
23776,4907,269,1,2025-03-18 15:02:57
23777,4907,634,1,2025-01-07 06:04:27
23778,4908,38,2,2024-01-11 14:36:08
23779,4908,636,2,2024-05-01 20:15:29
23780,4908,478,2,2025-04-24 16:00:06
23781,4908,99,1,2024-11-15 12:16:30
23782,4908,247,1,2024-02-22 16:50:02
23783,4908,246,2,2024-10-13 01:18:07
23784,4908,882,2,2025-03-12 14:36:37
23785,4908,623,2,2024-05-07 01:15:24
23786,4908,862,1,2024-09-22 20:18:13
23787,4908,898,1,2025-01-24 14:20:09
23788,4909,382,2,2025-07-07 10:34:14
23789,4910,796,2,2025-03-04 02:32:34
23790,4910,900,2,2025-02-14 01:18:36
23791,4910,647,1,2025-04-30 19:01:15
23792,4910,310,1,2025-08-06 21:47:03
23793,4910,104,1,2024-12-11 07:04:02
23794,4911,727,2,2024-02-04 02:37:27
23795,4911,633,1,2024-01-31 12:36:34
23796,4912,980,2,2024-07-16 23:27:49
23797,4912,310,2,2025-07-06 04:49:59
23798,4913,443,2,2023-09-12 01:17:30
23799,4913,745,2,2025-04-18 19:43:42
23800,4914,307,2,2025-06-20 19:40:58
23801,4914,91,2,2025-01-12 20:22:50
23802,4914,57,2,2025-03-23 17:23:37
23803,4914,754,2,2024-09-20 07:02:51
23804,4914,923,2,2025-05-03 15:16:24
23805,4915,454,2,2025-07-17 11:19:51
23806,4915,866,2,2025-07-30 14:27:15
23807,4916,540,2,2025-07-02 22:23:03
23808,4916,100,2,2024-12-24 06:19:47
23809,4917,333,1,2025-02-25 15:42:59
23810,4918,958,2,2025-06-23 20:28:38
23811,4918,889,2,2025-03-29 01:54:44
23812,4918,678,1,2025-05-08 21:16:27
23813,4918,404,2,2025-07-18 08:28:01
23814,4918,286,1,2025-02-21 13:04:08
23815,4918,792,1,2025-01-03 23:31:46
23816,4919,663,1,2025-01-17 08:42:01
23817,4919,371,1,2025-02-15 12:39:34
23818,4920,923,1,2025-07-24 02:07:24
23819,4920,106,2,2025-04-16 12:05:37
23820,4920,601,2,2025-06-14 10:52:06
23821,4920,578,1,2025-05-19 10:55:42
23822,4920,333,1,2025-05-26 13:18:51
23823,4921,474,1,2025-05-06 08:26:42
23824,4921,89,2,2025-05-09 05:20:07
23825,4921,593,1,2025-05-29 13:19:30
23826,4923,760,1,2024-11-01 07:33:35
23827,4924,308,2,2025-04-18 20:54:39
23828,4925,163,2,2024-04-21 01:27:37
23829,4926,618,1,2025-02-03 09:56:07
23830,4926,907,2,2024-12-14 11:34:01
23831,4926,170,2,2025-06-01 22:23:45
23832,4926,735,1,2025-06-19 10:21:27
23833,4926,899,2,2025-01-08 16:11:40
23834,4926,723,1,2025-03-05 00:17:02
23835,4926,566,2,2025-07-21 03:53:24
23836,4926,240,1,2025-06-30 19:32:00
23837,4926,527,2,2024-12-19 17:24:01
23838,4926,721,1,2024-12-13 20:30:07
23839,4927,57,2,2025-01-25 01:41:46
23840,4927,49,1,2024-10-13 19:42:15
23841,4927,261,2,2024-11-28 22:01:00
23842,4927,521,1,2024-11-22 00:52:25
23843,4928,115,2,2025-02-15 12:53:55
23844,4928,396,2,2024-05-08 14:41:46
23845,4928,310,1,2024-04-05 14:04:10
23846,4928,101,1,2024-05-17 08:22:49
23847,4928,25,1,2024-11-21 01:45:45
23848,4928,478,2,2025-07-31 06:41:35
23849,4928,6,1,2025-06-19 19:50:59
23850,4928,939,2,2025-06-30 13:25:13
23851,4928,855,2,2023-12-21 00:34:19
23852,4928,166,2,2024-01-08 14:45:35
23853,4928,632,2,2024-11-20 15:53:16
23854,4929,152,1,2023-12-16 08:26:06
23855,4929,468,1,2025-08-05 06:09:04
23856,4929,409,2,2025-02-02 04:50:43
23857,4929,970,2,2024-12-20 13:27:07
23858,4930,139,1,2025-04-06 01:21:16
23859,4930,744,2,2025-05-21 17:31:50
23860,4930,92,1,2025-03-27 18:32:20
23861,4930,228,1,2025-03-26 00:49:09
23862,4930,865,1,2025-06-30 06:15:57
23863,4930,285,2,2025-06-01 07:09:31
23864,4931,347,2,2025-03-29 20:55:09
23865,4931,330,1,2025-04-29 09:19:12
23866,4931,564,2,2025-01-11 08:20:54
23867,4931,50,1,2025-08-03 07:03:18
23868,4932,512,1,2024-11-28 13:54:45
23869,4932,675,2,2024-08-30 23:30:48
23870,4932,832,1,2025-04-18 19:04:25
23871,4932,836,2,2024-08-06 23:32:29
23872,4932,855,1,2024-01-01 22:32:54
23873,4932,265,1,2025-01-27 13:03:14
23874,4932,156,2,2024-12-03 04:09:15
23875,4932,156,2,2025-02-09 11:06:39
23876,4933,830,2,2025-05-17 08:10:06
23877,4933,532,2,2025-06-28 00:40:16
23878,4933,787,1,2025-04-30 17:55:51
23879,4933,20,2,2025-01-02 12:36:19
23880,4933,514,1,2024-12-23 13:03:49
23881,4933,965,2,2025-01-30 18:23:41
23882,4934,613,2,2025-05-26 16:45:37
23883,4934,355,1,2025-05-26 08:38:40
23884,4934,393,1,2025-06-11 14:58:09
23885,4934,400,2,2025-05-27 14:51:35
23886,4935,274,1,2025-05-11 21:08:06
23887,4935,552,2,2025-05-02 14:36:25
23888,4935,690,2,2024-09-23 16:36:17
23889,4935,724,2,2025-06-04 07:30:40
23890,4935,336,2,2025-07-24 02:21:03
23891,4935,516,2,2024-09-22 10:25:38
23892,4935,894,2,2025-07-05 23:08:02
23893,4936,874,2,2025-05-11 05:15:35
23894,4936,209,2,2025-07-16 21:22:39
23895,4936,528,1,2025-06-01 13:25:12
23896,4936,838,2,2025-06-29 18:35:08
23897,4936,109,2,2025-04-09 07:20:05
23898,4938,296,2,2025-04-21 07:37:11
23899,4938,652,2,2025-05-29 14:04:38
23900,4939,771,2,2024-10-13 10:39:07
23901,4939,947,1,2024-02-20 11:39:29
23902,4939,119,1,2024-09-29 13:01:25
23903,4939,68,2,2024-08-03 03:48:01
23904,4939,907,2,2025-05-26 11:21:21
23905,4940,45,2,2024-12-23 05:09:04
23906,4940,908,2,2025-07-28 13:34:30
23907,4940,845,1,2024-07-27 03:58:55
23908,4940,861,1,2025-03-14 15:55:58
23909,4940,31,1,2025-07-23 20:13:57
23910,4940,866,2,2024-10-31 19:17:26
23911,4941,560,1,2025-08-10 20:29:29
23912,4941,257,1,2025-04-02 14:30:40
23913,4941,598,2,2024-08-10 16:11:13
23914,4941,23,2,2024-07-25 17:51:51
23915,4941,346,1,2025-03-13 06:51:39
23916,4941,503,2,2025-07-28 08:12:34
23917,4941,48,1,2025-04-10 21:09:30
23918,4941,33,1,2025-03-12 17:58:19
23919,4941,127,2,2024-08-13 10:05:22
23920,4941,663,1,2025-04-26 04:23:31
23921,4941,942,1,2024-04-11 00:32:41
23922,4941,709,2,2024-07-13 23:37:31
23923,4941,358,1,2024-08-26 22:59:38
23924,4942,668,1,2025-07-11 15:59:52
23925,4942,163,2,2025-08-08 10:26:31
23926,4942,296,2,2025-07-03 10:38:12
23927,4942,83,1,2025-07-27 02:44:40
23928,4942,693,1,2025-06-27 07:23:31
23929,4942,470,2,2025-08-05 00:17:55
23930,4943,494,2,2025-02-19 22:15:33
23931,4943,517,2,2025-06-13 05:38:11
23932,4943,598,2,2024-01-23 04:41:37
23933,4943,602,2,2024-04-09 07:51:12
23934,4943,778,1,2024-12-06 16:49:42
23935,4944,172,2,2025-07-23 17:44:32
23936,4944,459,2,2025-07-19 13:44:29
23937,4944,254,1,2025-07-26 10:45:20
23938,4944,332,1,2025-07-15 03:30:15
23939,4944,694,1,2025-07-19 13:40:16
23940,4944,361,1,2025-07-08 21:33:39
23941,4945,902,2,2025-06-23 08:11:37
23942,4945,847,1,2025-03-25 15:36:38
23943,4945,572,1,2025-05-06 16:12:37
23944,4945,726,2,2025-06-13 22:36:20
23945,4945,995,2,2025-07-12 00:39:00
23946,4945,105,2,2025-02-14 19:49:10
23947,4946,36,2,2025-03-13 06:22:38
23948,4946,681,2,2025-03-02 20:59:28
23949,4947,511,2,2025-06-10 14:52:54
23950,4948,421,1,2024-07-02 04:05:22
23951,4948,174,2,2024-05-31 14:44:48
23952,4948,51,1,2025-05-18 05:06:24
23953,4949,902,1,2025-04-11 01:27:35
23954,4949,577,2,2025-03-16 09:52:51
23955,4949,180,2,2025-08-01 09:19:50
23956,4949,493,1,2025-03-20 14:17:39
23957,4949,752,2,2025-02-05 07:11:08
23958,4950,570,1,2024-01-10 02:54:34
23959,4951,466,1,2025-02-15 11:07:38
23960,4951,972,2,2025-06-23 23:32:07
23961,4951,427,1,2025-04-30 04:41:01
23962,4951,793,1,2024-12-11 15:01:16
23963,4951,230,2,2025-03-23 15:13:42
23964,4952,849,2,2025-08-03 06:38:00
23965,4952,239,1,2025-08-07 00:09:03
23966,4952,632,2,2025-08-07 13:35:18
23967,4952,951,2,2025-08-09 16:34:43
23968,4952,787,1,2025-08-03 17:04:08
23969,4952,853,2,2025-08-09 00:55:35
23970,4952,809,1,2025-08-03 23:58:56
23971,4952,558,1,2025-08-03 20:31:27
23972,4952,847,2,2025-08-08 09:58:14
23973,4953,929,1,2024-08-16 11:47:15
23974,4953,330,2,2024-12-02 16:46:03
23975,4953,604,2,2025-05-02 06:00:00
23976,4954,816,1,2024-10-21 06:52:20
23977,4954,177,2,2024-07-29 22:07:41
23978,4954,244,1,2025-03-15 03:43:50
23979,4955,426,2,2025-04-28 16:07:28
23980,4955,547,1,2025-04-15 01:53:00
23981,4955,644,2,2024-10-25 13:20:23
23982,4956,223,1,2024-05-09 20:29:25
23983,4956,702,1,2024-05-15 20:15:28
23984,4956,690,1,2025-03-23 19:25:41
23985,4958,61,1,2025-08-10 12:14:04
23986,4958,283,1,2025-04-27 12:01:16
23987,4958,921,1,2025-04-13 08:22:18
23988,4959,151,2,2025-01-24 20:38:24
23989,4959,88,2,2025-02-24 23:31:34
23990,4959,256,1,2025-02-11 19:55:29
23991,4961,163,1,2024-06-26 11:39:09
23992,4961,599,1,2024-12-11 10:33:57
23993,4962,248,1,2025-08-11 01:09:38
23994,4962,918,1,2025-08-11 18:14:31
23995,4962,27,1,2025-08-11 16:50:18
23996,4963,293,1,2025-07-15 23:47:09
23997,4963,374,1,2025-07-12 01:47:29
23998,4963,461,2,2025-08-01 03:58:03
23999,4963,874,2,2025-08-08 14:37:15
24000,4964,426,2,2025-03-27 13:49:01
24001,4964,900,1,2025-04-12 00:36:10
24002,4965,961,1,2024-12-08 00:02:17
24003,4965,871,2,2025-02-02 14:32:51
24004,4967,111,2,2025-08-11 04:40:47
24005,4967,310,1,2025-02-10 18:58:13
24006,4967,778,1,2025-04-06 11:18:53
24007,4967,663,2,2025-01-17 18:02:09
24008,4968,870,1,2025-02-22 15:21:48
24009,4968,118,2,2025-06-07 18:45:39
24010,4968,299,2,2023-11-15 00:01:53
24011,4968,350,2,2024-02-27 14:15:12
24012,4968,113,2,2023-09-22 22:42:38
24013,4968,419,2,2025-04-21 15:12:40
24014,4968,594,2,2025-06-28 20:55:53
24015,4968,273,1,2024-10-11 08:06:39
24016,4968,109,1,2024-11-14 17:58:42
24017,4968,387,2,2023-12-15 17:22:40
24018,4968,829,2,2023-09-05 03:55:46
24019,4969,817,1,2025-04-07 07:10:54
24020,4970,278,2,2025-04-10 18:34:45
24021,4970,503,2,2025-05-23 13:42:27
24022,4970,936,2,2025-06-01 04:59:28
24023,4970,16,2,2025-05-02 02:04:13
24024,4970,404,1,2025-07-11 16:28:14
24025,4970,626,1,2025-02-21 21:56:17
24026,4970,288,2,2025-03-10 17:12:12
24027,4971,783,1,2024-10-27 02:24:01
24028,4971,411,1,2025-02-20 00:47:11
24029,4971,26,1,2024-04-16 04:54:31
24030,4971,12,2,2024-04-27 16:20:59
24031,4971,386,1,2024-03-22 12:08:35
24032,4971,203,1,2024-07-04 15:54:05
24033,4971,255,2,2024-06-13 11:02:57
24034,4971,384,1,2025-08-11 12:06:30
24035,4971,288,2,2025-07-02 10:11:25
24036,4971,103,1,2024-04-02 05:35:20
24037,4972,13,2,2025-03-16 18:15:56
24038,4972,631,1,2025-04-19 12:38:57
24039,4972,998,2,2025-04-02 18:52:15
24040,4973,841,2,2025-02-16 15:49:02
24041,4973,486,2,2024-08-15 04:44:13
24042,4973,756,2,2025-04-16 13:41:13
24043,4974,342,1,2025-03-01 13:37:10
24044,4974,54,1,2025-02-13 10:41:56
24045,4974,638,2,2025-01-24 00:30:02
24046,4974,197,2,2025-02-19 05:30:28
24047,4974,32,1,2025-06-06 21:50:10
24048,4974,685,2,2024-11-28 11:52:27
24049,4975,987,1,2024-10-15 13:35:02
24050,4975,972,2,2024-05-03 23:07:58
24051,4976,793,2,2025-07-11 12:00:51
24052,4976,994,1,2025-06-26 13:18:22
24053,4977,378,1,2025-02-12 21:43:57
24054,4977,933,1,2025-07-03 17:09:17
24055,4977,984,1,2025-04-18 19:41:21
24056,4978,305,1,2024-03-04 14:27:46
24057,4978,118,1,2024-12-12 07:12:16
24058,4978,872,1,2025-02-19 11:02:00
24059,4978,509,2,2025-05-04 22:19:25
24060,4978,358,1,2025-02-10 14:11:46
24061,4979,969,1,2024-07-03 04:52:10
24062,4979,678,1,2024-05-09 06:24:28
24063,4979,769,1,2024-09-28 14:54:21
24064,4979,240,1,2025-06-09 05:57:09
24065,4979,691,2,2024-05-26 18:16:25
24066,4979,399,1,2024-02-13 05:31:05
24067,4979,489,1,2025-02-19 11:01:31
24068,4980,889,1,2024-12-16 01:23:41
24069,4980,831,1,2024-09-08 01:49:21
24070,4980,28,1,2024-08-26 03:08:14
24071,4980,766,1,2024-08-20 04:43:06
24072,4980,72,1,2025-06-21 19:48:42
24073,4981,51,1,2025-01-03 14:36:11
24074,4981,561,2,2025-07-03 00:35:29
24075,4981,357,2,2024-09-19 20:46:10
24076,4981,293,2,2024-05-20 17:58:39
24077,4981,245,2,2024-04-03 12:42:09
24078,4981,128,2,2024-04-10 05:43:21
24079,4981,562,2,2025-06-22 02:00:23
24080,4981,183,1,2025-07-31 10:58:28
24081,4982,49,1,2025-06-20 09:56:05
24082,4982,875,1,2025-06-29 22:27:41
24083,4983,995,1,2024-12-24 04:53:54
24084,4983,241,1,2023-11-05 06:04:33
24085,4983,956,1,2024-12-01 05:02:42
24086,4983,426,2,2024-10-02 11:26:16
24087,4983,681,1,2024-07-04 16:13:30
24088,4984,9,2,2025-07-20 07:35:34
24089,4984,750,1,2025-08-02 15:13:16
24090,4984,368,2,2025-07-30 08:16:58
24091,4984,310,1,2025-06-27 15:47:46
24092,4984,515,2,2025-06-16 12:04:28
24093,4985,435,2,2025-02-03 11:34:39
24094,4987,54,1,2025-03-24 01:13:45
24095,4987,749,1,2025-06-20 17:49:02
24096,4987,188,2,2025-03-14 02:56:54
24097,4987,6,2,2025-06-27 07:16:06
24098,4987,462,1,2025-02-02 21:12:02
24099,4987,113,2,2025-05-28 09:19:08
24100,4987,433,1,2025-07-07 12:53:19
24101,4987,671,2,2025-02-21 01:43:55
24102,4987,742,1,2025-06-29 20:06:47
24103,4987,394,2,2025-06-16 22:15:48
24104,4987,571,1,2025-01-25 23:10:59
24105,4987,495,1,2025-02-18 12:39:55
24106,4987,942,2,2025-06-30 11:56:59
24107,4988,334,1,2025-05-23 04:05:33
24108,4988,52,1,2024-12-03 04:35:29
24109,4988,726,1,2024-11-29 02:33:16
24110,4988,202,1,2025-03-29 07:51:17
24111,4988,761,2,2025-02-26 16:26:14
24112,4988,940,1,2025-04-21 19:16:25
24113,4988,23,1,2025-07-19 06:16:33
24114,4989,115,2,2024-04-29 20:56:44
24115,4989,178,2,2024-03-28 01:57:35
24116,4989,443,2,2025-04-13 12:46:08
24117,4989,371,2,2025-07-29 18:21:58
24118,4989,915,2,2024-02-12 18:06:05
24119,4989,39,2,2025-07-05 08:41:14
24120,4989,841,1,2024-10-14 06:28:37
24121,4990,338,1,2025-07-11 03:54:33
24122,4990,411,2,2025-08-02 00:15:45
24123,4990,472,1,2025-08-08 11:35:18
24124,4990,856,1,2025-04-08 03:43:53
24125,4990,587,2,2025-03-25 19:42:40
24126,4991,380,2,2024-10-02 17:16:46
24127,4991,86,2,2025-04-06 21:51:43
24128,4991,803,1,2024-08-22 20:55:22
24129,4991,758,2,2025-07-22 00:31:34
24130,4992,515,1,2025-04-30 08:53:45
24131,4992,4,2,2024-09-24 04:53:19
24132,4993,369,2,2025-07-25 13:03:19
24133,4993,997,2,2025-07-13 12:51:12
24134,4993,948,1,2025-07-24 07:55:41
24135,4994,110,2,2025-07-17 07:11:44
24136,4994,747,2,2025-07-14 01:36:16
24137,4994,265,1,2024-05-18 10:16:57
24138,4994,616,2,2025-01-17 04:54:16
24139,4994,638,1,2025-01-13 11:01:55
24140,4994,671,2,2024-10-12 12:18:42
24141,4994,309,2,2024-08-22 10:13:39
24142,4994,166,2,2024-06-25 06:08:06
24143,4994,635,1,2025-07-24 15:46:56
24144,4995,675,2,2024-11-16 21:04:09
24145,4995,898,2,2024-11-28 21:30:43
24146,4995,84,1,2024-11-13 00:16:43
24147,4995,637,2,2025-03-21 09:11:30
24148,4995,542,1,2025-07-08 02:25:52
24149,4995,866,1,2025-02-18 06:30:25
24150,4995,807,1,2024-11-07 19:23:39
24151,4995,724,1,2025-02-04 10:36:33
24152,4995,942,1,2025-01-04 01:27:06
24153,4997,262,2,2024-12-04 22:51:16
24154,4997,696,1,2024-05-30 22:58:47
24155,4998,277,1,2024-12-06 17:51:02
24156,4998,809,2,2024-08-21 16:56:24
24157,4998,209,1,2024-12-01 04:26:46
24158,4999,811,1,2024-09-14 06:52:47
24159,4999,454,2,2024-12-10 01:43:28
24160,4999,605,2,2024-08-29 02:05:54
24161,4999,561,1,2024-06-24 10:02:51
24162,4999,577,2,2024-08-19 14:34:40
24163,4999,102,1,2024-10-27 02:57:28
24164,4999,619,2,2024-07-11 11:16:33
24165,5000,695,1,2025-06-04 13:39:39
24166,5000,352,2,2025-08-02 09:03:32
24167,5000,569,2,2025-08-04 19:03:32
24168,5000,300,2,2025-08-08 13:36:58
24169,5000,20,1,2025-04-28 10:03:53
24170,5000,645,1,2025-05-20 14:18:46
24171,5000,510,2,2025-05-21 17:54:59
24172,5001,943,1,2024-10-25 23:20:16
24173,5001,478,2,2025-01-22 17:56:03
24174,5001,241,2,2025-03-15 03:02:24
24175,5001,955,1,2024-04-19 10:12:05
24176,5001,975,2,2024-05-15 23:18:08
24177,5002,554,1,2024-08-04 03:52:05
24178,5003,535,1,2023-12-14 16:45:01
24179,5004,291,2,2025-08-03 19:26:20
24180,5005,86,1,2025-07-09 04:32:57
24181,5006,296,1,2025-05-20 06:53:16
24182,5006,494,1,2025-04-17 17:17:44
24183,5006,577,2,2025-01-15 22:54:39
24184,5006,201,2,2024-03-13 10:26:39
24185,5006,265,1,2025-08-08 02:03:45
24186,5006,457,1,2025-04-13 06:00:26
24187,5006,556,1,2025-05-02 05:22:33
24188,5007,364,1,2025-05-03 14:42:23
24189,5007,51,1,2025-02-21 21:58:59
24190,5008,726,1,2024-01-17 14:54:46
24191,5008,847,2,2024-08-08 14:05:47
24192,5008,185,2,2024-08-26 21:35:54
24193,5008,395,2,2023-12-07 12:31:46
24194,5009,26,1,2025-05-17 21:06:51
24195,5009,30,1,2025-08-07 08:17:51
24196,5009,123,1,2025-04-04 11:04:40
24197,5009,251,1,2025-03-01 17:07:36
24198,5009,75,1,2025-01-12 12:06:07
24199,5010,164,1,2024-01-09 20:14:27
24200,5010,941,2,2025-06-25 23:00:25
24201,5010,382,2,2024-07-26 22:12:15
24202,5010,878,1,2024-09-26 04:38:25
24203,5010,122,2,2024-06-17 06:58:58
24204,5010,745,1,2025-01-21 14:43:51
24205,5010,209,1,2025-04-28 01:20:39
24206,5010,437,2,2025-04-07 06:25:48
24207,5011,663,1,2025-06-08 04:31:28
24208,5011,526,1,2025-05-07 19:12:54
24209,5011,574,1,2024-10-01 09:19:09
24210,5012,390,2,2025-04-15 17:03:02
24211,5012,486,2,2025-05-30 00:22:14
24212,5013,522,1,2025-03-24 13:03:05
24213,5013,440,2,2025-03-06 03:43:00
24214,5013,774,1,2025-03-07 17:12:47
24215,5013,944,2,2025-03-08 00:29:39
24216,5014,857,1,2025-08-04 23:26:00
24217,5014,842,2,2025-08-11 14:16:48
24218,5015,46,2,2025-03-27 14:32:40
24219,5015,449,1,2025-03-24 14:17:58
24220,5015,254,2,2025-01-27 12:59:33
24221,5016,350,2,2024-12-02 18:20:29
24222,5016,776,1,2025-04-14 05:08:51
24223,5016,952,1,2025-06-13 04:09:06
24224,5016,907,1,2025-01-13 18:50:43
24225,5016,526,1,2024-08-21 08:21:54
24226,5016,827,1,2025-02-17 09:41:27
24227,5017,187,2,2025-06-09 01:21:28
24228,5017,643,2,2025-01-09 21:54:33
24229,5017,11,1,2024-10-20 22:22:48
24230,5018,54,2,2024-09-22 13:28:04
24231,5018,320,1,2025-07-13 22:13:12
24232,5018,286,1,2024-12-29 00:20:06
24233,5019,641,2,2025-05-16 21:28:11
24234,5019,463,2,2025-07-20 12:50:27
24235,5020,527,1,2024-11-25 21:30:31
24236,5020,221,1,2025-02-27 14:13:54
24237,5020,842,2,2024-07-04 03:12:28
24238,5020,182,2,2025-05-23 02:34:54
24239,5020,903,1,2025-04-22 15:37:09
24240,5021,992,1,2025-05-15 07:46:42
24241,5021,591,2,2025-05-09 19:13:50
24242,5021,138,1,2025-05-23 23:51:14
24243,5022,982,2,2025-04-15 10:49:46
24244,5022,590,1,2025-07-21 19:27:29
24245,5022,63,1,2025-05-01 21:34:49
24246,5022,602,2,2025-03-21 13:23:03
24247,5022,577,1,2025-06-23 05:06:23
24248,5022,720,1,2025-04-09 11:18:08
24249,5023,204,1,2025-06-18 22:21:06
24250,5023,843,1,2025-05-09 03:13:37
24251,5023,256,1,2025-06-26 14:39:27
24252,5023,146,2,2025-06-16 11:48:01
24253,5024,436,2,2025-03-23 04:34:00
24254,5024,541,2,2025-04-30 06:50:54
24255,5024,935,2,2024-07-18 04:39:47
24256,5024,975,2,2025-03-07 14:09:30
24257,5025,380,2,2025-08-04 00:20:34
24258,5026,526,1,2025-05-26 19:16:42
24259,5026,513,2,2025-04-13 19:39:51
24260,5026,623,2,2025-01-05 23:27:16
24261,5026,936,2,2025-05-02 04:34:52
24262,5027,973,2,2025-07-27 19:59:56
24263,5027,127,1,2025-04-05 07:32:47
24264,5027,825,1,2025-08-04 20:18:22
24265,5027,573,1,2025-08-05 20:09:07
24266,5028,983,1,2025-06-18 11:42:54
24267,5028,498,1,2025-07-14 21:44:12
24268,5028,102,2,2025-06-27 19:47:49
24269,5028,551,2,2025-04-09 01:30:22
24270,5028,710,2,2025-07-24 12:38:32
24271,5028,366,2,2025-07-07 22:50:34
24272,5028,751,2,2025-08-03 13:37:56
24273,5028,80,2,2025-08-10 15:56:34
24274,5028,550,2,2025-06-04 15:40:15
24275,5028,967,2,2025-07-07 04:09:11
24276,5028,302,1,2025-08-01 06:43:38
24277,5028,370,2,2025-05-29 23:48:44
24278,5028,793,1,2025-06-23 13:05:15
24279,5029,691,2,2025-05-22 09:53:38
24280,5030,239,2,2025-01-18 00:10:38
24281,5030,926,1,2023-12-20 01:50:11
24282,5030,396,2,2024-03-14 21:04:03
24283,5030,662,2,2025-06-16 11:46:15
24284,5031,827,1,2025-03-20 13:26:23
24285,5031,649,2,2025-03-29 01:39:50
24286,5033,21,2,2024-11-27 08:55:50
24287,5034,258,2,2025-04-23 12:03:25
24288,5034,535,2,2025-06-13 21:54:56
24289,5034,604,1,2025-04-11 04:37:11
24290,5035,422,2,2025-02-16 10:24:23
24291,5035,719,1,2024-07-05 09:27:57
24292,5035,830,2,2025-07-13 08:12:49
24293,5035,718,1,2025-03-04 07:28:35
24294,5035,242,1,2025-04-11 03:21:02
24295,5035,842,1,2025-06-15 11:44:58
24296,5035,156,1,2025-04-22 13:32:10
24297,5038,525,2,2024-09-20 16:49:22
24298,5038,662,2,2025-06-29 15:17:21
24299,5038,493,1,2024-05-09 00:39:25
24300,5039,85,1,2025-01-12 13:53:13
24301,5039,454,2,2024-06-13 12:28:38
